Posting_Date,Loan_No,Loan_Product_Type,Interest_Paid,Principle_Paid,Total_Paid
2025-06-22,A00788,BIASHARA6W,334,834,1168
2025-06-22,A00789,INUKA6WKS,0,1000,1000
2025-06-23,A00078,INUKA 4WKS,500,1750,2250
2025-06-23,A00478,BIASHARA4W,50,50,100
2025-06-23,A00525,BIASHARA6W,0,46,46
2025-06-23,A00543,INUKA6WKS,0,500,500
2025-06-23,A00579,BIASHARA6W,52,148,200
2025-06-23,A00589,BIASHARA6W,100,0,100
2025-06-23,A00591,BIASHARA6W,0,400,400
2025-06-23,A00592,BIASHARA6W,0,200,200
2025-06-23,A00607,BIASHARA4W,0,440,440
2025-06-23,A00631,BIASHARA6W,668,1668,2336
2025-06-23,A00634,INUKA6WKS,1000,2334,3334
2025-06-23,A00638,BIASHARA4W,250,1250,1500
2025-06-23,A00639,BIASHARA6W,334,834,1168
2025-06-23,A00641,BIASHARA4W,250,1050,1300
2025-06-23,A00646,BIASHARA6W,364,836,1200
2025-06-23,A00647,BIASHARA4W,250,1250,1500
2025-06-23,A00648,BIASHARA6W,0,205,205
2025-06-23,A00656,INUKA 4WKS,0,1500,1500
2025-06-23,A00676,INUKA6WKS,130,70,200
2025-06-23,A00677,INUKA 4WKS,0,750,750
2025-06-23,A00683,BIASHARA6W,0,153,153
2025-06-23,A00684,BIASHARA6W,190,0,190
2025-06-23,A00687,BIASHARA4W,250,1250,1500
2025-06-23,A00688,INUKA 4WKS,1000,4500,5500
2025-06-23,A00689,INUKA 4WKS,1000,4300,5300
2025-06-23,A00692,INUKA8WKS,0,250,250
2025-06-23,A00693,BIASHARA6W,334,266,600
2025-06-23,A00700,BIASHARA6W,0,200,200
2025-06-23,A00703,BIASHARA4W,500,2500,3000
2025-06-23,A00708,BIASHARA6W,338,882,1220
2025-06-23,A00711,INUKA6WKS,100,1167,1267
2025-06-23,A00722,BIASHARA4W,0,50,50
2025-06-23,A00727,INUKA 4WKS,0,300,300
2025-06-23,A00736,INUKA6WKS,497,1003,1500
2025-06-23,A00740,BIASHARA4W,250,1250,1500
2025-06-23,A00747,BIASHARA4W,8,362,370
2025-06-23,A00749,BIASHARA4W,250,1250,1500
2025-06-23,A00759,INUKA6WKS,200,0,200
2025-06-23,A00775,BIASHARA4W,0,332,332
2025-06-23,A00779,INUKA 4WKS,500,1750,2250
2025-06-23,A00780,BIASHARA6W,336,834,1170
2025-06-23,A00781,BIASHARA4W,250,1250,1500
2025-06-23,A00783,BIASHARA6W,334,834,1168
2025-06-23,A00786,BIASHARA4W,250,1250,1500
2025-06-23,A00787,BIASHARA4W,250,1246,1496
2025-06-23,A00789,INUKA6WKS,0,167,167
2025-06-23,A00791,BIASHARA4W,250,1250,1500
2025-06-23,A00794,INUKA 4WKS,1000,2000,3000
2025-06-23,A00800,BIASHARA4W,0,100,100
2025-06-23,A00801,BIASHARA6W,334,834,1168
2025-06-23,A00802,BIASHARA4W,250,1250,1500
2025-06-24,A00078,INUKA 4WKS,0,50,50
2025-06-24,A00408,BIASHARA6W,222,278,500
2025-06-24,A00468,INUKA6WKS,0,500,500
2025-06-24,A00543,INUKA6WKS,0,276,276
2025-06-24,A00568,BIASHARA4W,250,250,500
2025-06-24,A00573,BIASHARA6W,16,452,468
2025-06-24,A00582,INUKA6WKS,833,1167,2000
2025-06-24,A00588,BIASHARA6W,334,701,1035
2025-06-24,A00589,BIASHARA6W,225,475,700
2025-06-24,A00591,BIASHARA6W,76,324,400
2025-06-24,A00612,BIASHARA6W,341,834,1175
2025-06-24,A00615,BIASHARA6W,0,200,200
2025-06-24,A00641,BIASHARA4W,0,200,200
2025-06-24,A00652,INUKA 4WKS,500,1750,2250
2025-06-24,A00654,INUKA6WKS,36,264,300
2025-06-24,A00655,INUKA6WKS,500,1167,1667
2025-06-24,A00660,INUKA 4WKS,500,2000,2500
2025-06-24,A00663,INUKA6WKS,500,500,1000
2025-06-24,A00665,BIASHARA6W,334,366,700
2025-06-24,A00672,BIASHARA4W,250,1450,1700
2025-06-24,A00685,INUKA 4WKS,500,1750,2250
2025-06-24,A00692,INUKA8WKS,152,638,790
2025-06-24,A00697,BIASHARA4W,500,2500,3000
2025-06-24,A00698,INUKA 4WKS,1000,3500,4500
2025-06-24,A00708,BIASHARA6W,200,0,200
2025-06-24,A00710,BIASHARA4W,250,350,600
2025-06-24,A00732,INUKA6WKS,500,500,1000
2025-06-24,A00736,INUKA6WKS,6,164,170
2025-06-24,A00738,BIASHARA4W,250,1250,1500
2025-06-24,A00739,INUKA 4WKS,500,1750,2250
2025-06-24,A00741,BIASHARA6W,334,834,1168
2025-06-24,A00745,INUKA6WKS,24,643,667
2025-06-24,A00748,INUKA 4WKS,500,1750,2250
2025-06-24,A00751,INUKA6WKS,503,1667,2170
2025-06-24,A00752,BIASHARA6W,334,834,1168
2025-06-24,A00761,BIASHARA4W,250,1250,1500
2025-06-24,A00762,INUKA6WKS,153,1167,1320
2025-06-24,A00764,BIASHARA4W,250,1250,1500
2025-06-24,A00790,INUKA 4WKS,500,2000,2500
2025-06-24,A00792,BIASHARA4W,250,450,700
2025-06-24,A00793,BIASHARA6W,334,834,1168
2025-06-24,A00795,BIASHARA6W,334,334,668
2025-06-24,A00800,BIASHARA4W,0,800,800
2025-06-24,A00802,BIASHARA4W,100,0,100
2025-06-24,A00806,INUKA 4WKS,500,500,1000
2025-06-24,A00807,INUKA6WKS,500,1500,2000
2025-06-24,A00868,BIASHARA6W,18,0,18
2025-06-25,A00076,BIASHARA4W,0,200,200
2025-06-25,A00499,BIASHARA6W,0,200,200
2025-06-25,A00515,INUKA8WKS,750,1750,2500
2025-06-25,A00574,BIASHARA6W,334,944,1278
2025-06-25,A00582,INUKA6WKS,167,1165,1332
2025-06-25,A00585,INUKA6WKS,1500,5003,6503
2025-06-25,A00589,BIASHARA6W,0,220,220
2025-06-25,A00590,INUKA8WKS,440,510,950
2025-06-25,A00591,BIASHARA6W,258,830,1088
2025-06-25,A00592,BIASHARA6W,0,210,210
2025-06-25,A00599,BIASHARA6W,334,830,1164
2025-06-25,A00602,INUKA6WKS,500,1000,1500
2025-06-25,A00612,BIASHARA6W,270,830,1100
2025-06-25,A00632,BIASHARA6W,50,0,50
2025-06-25,A00643,INUKA6WKS,500,1167,1667
2025-06-25,A00655,INUKA6WKS,1000,2334,3334
2025-06-25,A00658,INUKA6WKS,500,1334,1834
2025-06-25,A00659,BIASHARA6W,250,0,250
2025-06-25,A00663,INUKA6WKS,0,467,467
2025-06-25,A00665,BIASHARA6W,0,468,468
2025-06-25,A00666,INUKA6WKS,500,767,1267
2025-06-25,A00673,BIASHARA6W,334,834,1168
2025-06-25,A00674,BIASHARA6W,6,264,270
2025-06-25,A00676,INUKA6WKS,0,400,400
2025-06-25,A00686,BIASHARA4W,250,650,900
2025-06-25,A00699,INUKA 4WKS,500,0,500
2025-06-25,A00701,INUKA8WKS,500,1000,1500
2025-06-25,A00704,INUKA 4WKS,500,500,1000
2025-06-25,A00706,BIASHARA4W,250,1250,1500
2025-06-25,A00707,BIASHARA4W,250,500,750
2025-06-25,A00710,BIASHARA4W,0,900,900
2025-06-25,A00712,BIASHARA6W,334,834,1168
2025-06-25,A00716,INUKA 4WKS,500,1750,2250
2025-06-25,A00718,INUKA 4WKS,498,222,720
2025-06-25,A00719,INUKA6WKS,503,1167,1670
2025-06-25,A00727,INUKA 4WKS,500,1700,2200
2025-06-25,A00732,INUKA6WKS,0,600,600
2025-06-25,A00747,BIASHARA4W,242,458,700
2025-06-25,A00765,BIASHARA6W,332,468,800
2025-06-25,A00766,BIASHARA6W,334,834,1168
2025-06-25,A00768,BIASHARA6W,334,666,1000
2025-06-25,A00769,INUKA6WKS,500,300,800
2025-06-25,A00775,BIASHARA4W,250,1250,1500
2025-06-25,A00790,INUKA 4WKS,0,500,500
2025-06-25,A00799,BIASHARA6W,281,19,300
2025-06-25,A00802,BIASHARA4W,100,0,100
2025-06-25,A00806,INUKA 4WKS,0,2000,2000
2025-06-25,A00810,BIASHARA6W,334,834,1168
2025-06-25,A00814,BIASHARA6W,336,834,1170
2025-06-25,A00816,BIASHARA4W,250,1250,1500
2025-06-25,A00863,INUKA6WKS,4,0,4
2025-06-25,A00871,BIASHARA6W,48,0,48
2025-06-25,A00875,BIASHARA6W,66,0,66
2025-06-26,A00478,BIASHARA4W,0,1200,1200
2025-06-26,A00491,INUKA8WKS,495,875,1370
2025-06-26,A00535,INUKA6WKS,115,135,250
2025-06-26,A00579,BIASHARA6W,0,682,682
2025-06-26,A00590,INUKA8WKS,0,150,150
2025-06-26,A00592,BIASHARA6W,107,238,345
2025-06-26,A00608,INUKA6WKS,300,0,300
2025-06-26,A00615,BIASHARA6W,334,166,500
2025-06-26,A00632,BIASHARA6W,0,614,614
2025-06-26,A00654,INUKA6WKS,267,0,267
2025-06-26,A00657,INUKA8WKS,500,1000,1500
2025-06-26,A00659,BIASHARA6W,79,806,885
2025-06-26,A00663,INUKA6WKS,0,200,200
2025-06-26,A00666,INUKA6WKS,0,400,400
2025-06-26,A00674,BIASHARA6W,328,372,700
2025-06-26,A00677,INUKA 4WKS,500,1750,2250
2025-06-26,A00684,BIASHARA6W,140,40,180
2025-06-26,A00686,BIASHARA4W,0,600,600
2025-06-26,A00699,INUKA 4WKS,0,1100,1100
2025-06-26,A00705,BIASHARA4W,250,1250,1500
2025-06-26,A00707,BIASHARA4W,0,750,750
2025-06-26,A00709,INUKA6WKS,506,1334,1840
2025-06-26,A00717,BIASHARA4W,250,450,700
2025-06-26,A00726,INUKA8WKS,500,100,600
2025-06-26,A00728,INUKA6WKS,500,1167,1667
2025-06-26,A00729,BIASHARA4W,250,1250,1500
2025-06-26,A00734,BIASHARA6W,334,834,1168
2025-06-26,A00740,BIASHARA4W,500,2500,3000
2025-06-26,A00745,INUKA6WKS,503,1167,1670
2025-06-26,A00750,INUKA8WKS,500,0,500
2025-06-26,A00763,INUKA6WKS,533,1167,1700
2025-06-26,A00765,BIASHARA6W,2,366,368
2025-06-26,A00767,BIASHARA6W,334,834,1168
2025-06-26,A00768,BIASHARA6W,0,168,168
2025-06-26,A00769,INUKA6WKS,0,867,867
2025-06-26,A00771,BIASHARA6W,333,834,1167
2025-06-26,A00776,INUKA6WKS,427,473,900
2025-06-26,A00778,BIASHARA6W,334,834,1168
2025-06-26,A00792,BIASHARA4W,0,800,800
2025-06-26,A00796,BIASHARA4W,250,1250,1500
2025-06-26,A00802,BIASHARA4W,50,950,1000
2025-06-26,A00805,INUKA 4WKS,500,1750,2250
2025-06-26,A00809,BIASHARA6W,334,834,1168
2025-06-26,A00811,BIASHARA4W,250,250,500
2025-06-26,A00817,INUKA8WKS,500,875,1375
2025-06-26,A00818,INUKA6WKS,400,0,400
2025-06-26,A00821,BIASHARA6W,334,566,900
2025-06-26,A00827,BIASHARA4W,250,750,1000
2025-06-26,A00831,BIASHARA4W,250,1250,1500
2025-06-26,A00832,BIASHARA4W,100,0,100
2025-06-26,A00833,BIASHARA6W,334,834,1168
2025-06-26,A00834,BIASHARA6W,334,834,1168
2025-06-26,A00934,BIASHARA6W,145,55,200
2025-06-27,A00132,BIASHARA4W,0,1000,1000
2025-06-27,A00607,BIASHARA4W,0,250,250
2025-06-27,A00615,BIASHARA6W,334,1498,1832
2025-06-27,A00659,BIASHARA6W,7,28,35
2025-06-27,A00663,INUKA6WKS,1000,2334,3334
2025-06-27,A00675,INUKA6WKS,500,1167,1667
2025-06-27,A00676,INUKA6WKS,0,600,600
2025-06-27,A00692,INUKA8WKS,348,152,500
2025-06-27,A00693,BIASHARA6W,0,200,200
2025-06-27,A00699,INUKA 4WKS,0,650,650
2025-06-27,A00710,BIASHARA4W,250,1250,1500
2025-06-27,A00717,BIASHARA4W,0,800,800
2025-06-27,A00721,INUKA6WKS,500,1167,1667
2025-06-27,A00722,BIASHARA4W,250,250,500
2025-06-27,A00726,INUKA8WKS,0,900,900
2025-06-27,A00730,INUKA 4WKS,500,750,1250
2025-06-27,A00772,INUKA6WKS,500,0,500
2025-06-27,A00773,BIASHARA4W,250,550,800
2025-06-27,A00776,INUKA6WKS,0,667,667
2025-06-27,A00812,INUKA 4WKS,500,1500,2000
2025-06-27,A00813,BIASHARA4W,250,1033,1283
2025-06-27,A00818,INUKA6WKS,100,1167,1267
2025-06-27,A00819,INUKA6WKS,500,1267,1767
2025-06-27,A00821,BIASHARA6W,0,180,180
2025-06-27,A00827,BIASHARA4W,0,500,500
2025-06-27,A00828,BIASHARA6W,326,274,600
2025-06-27,A00830,INUKA6WKS,503,1167,1670
2025-06-27,A00832,BIASHARA4W,0,250,250
2025-06-28,A00468,INUKA6WKS,0,150,150
2025-06-28,A00499,BIASHARA6W,0,200,200
2025-06-28,A00588,BIASHARA6W,334,1150,1484
2025-06-28,A00589,BIASHARA6W,11,139,150
2025-06-28,A00590,INUKA8WKS,60,90,150
2025-06-28,A00592,BIASHARA6W,227,43,270
2025-06-28,A00608,INUKA6WKS,200,1000,1200
2025-06-28,A00684,BIASHARA6W,0,400,400
2025-06-28,A00690,INUKA6WKS,533,1167,1700
2025-06-28,A00720,INUKA6WKS,493,1667,2160
2025-06-28,A00727,INUKA 4WKS,0,50,50
2025-06-28,A00731,BIASHARA4W,250,1250,1500
2025-06-28,A00732,INUKA6WKS,0,400,400
2025-06-28,A00733,INUKA6WKS,500,1167,1667
2025-06-28,A00759,INUKA6WKS,191,309,500
2025-06-28,A00776,INUKA6WKS,73,27,100
2025-06-28,A00811,BIASHARA4W,0,500,500
2025-06-28,A00820,INUKA6WKS,500,1167,1667
2025-06-28,A00821,BIASHARA6W,0,88,88
2025-06-28,A00832,BIASHARA4W,0,390,390
2025-06-28,A00871,BIASHARA6W,286,14,300
2025-06-29,A00592,BIASHARA6W,0,160,160
2025-06-29,A00594,INUKA6WKS,500,100,600
2025-06-29,A00607,BIASHARA4W,0,200,200
2025-06-29,A00629,BIASHARA6W,334,834,1168
2025-06-29,A00683,BIASHARA6W,334,834,1168
2025-06-29,A00700,BIASHARA6W,0,240,240
2025-06-29,A00735,INUKA6WKS,499,701,1200
2025-06-29,A00750,INUKA8WKS,0,300,300
2025-06-29,A00782,BIASHARA6W,336,834,1170
2025-06-29,A00786,BIASHARA4W,250,850,1100
2025-06-29,A00787,BIASHARA4W,250,1250,1500
2025-06-29,A00788,BIASHARA6W,334,834,1168
2025-06-29,A00789,INUKA6WKS,500,1000,1500
2025-06-29,A00832,BIASHARA4W,0,300,300
2025-06-29,A00835,BIASHARA4W,250,1250,1500
2025-06-29,A00837,BIASHARA4W,250,1250,1500
2025-06-29,A00842,BIASHARA6W,334,834,1168
2025-06-29,A00848,INUKA 4WKS,500,1750,2250
2025-06-29,A00850,BIASHARA4W,250,1250,1500
2025-06-29,A00851,INUKA8WKS,500,750,1250
2025-06-29,A00858,INUKA 4WKS,500,100,600
2025-06-29,A00871,BIASHARA6W,0,500,500
2025-06-30,A00573,BIASHARA6W,318,182,500
2025-06-30,A00592,BIASHARA6W,0,267,267
2025-06-30,A00594,INUKA6WKS,0,1065,1065
2025-06-30,A00630,INUKA 4WKS,0,1000,1000
2025-06-30,A00632,BIASHARA6W,618,1050,1668
2025-06-30,A00639,BIASHARA6W,668,2168,2836
2025-06-30,A00646,BIASHARA6W,330,834,1164
2025-06-30,A00674,BIASHARA6W,0,300,300
2025-06-30,A00692,INUKA8WKS,0,810,810
2025-06-30,A00693,BIASHARA6W,128,372,500
2025-06-30,A00700,BIASHARA6W,210,20,230
2025-06-30,A00704,INUKA 4WKS,0,1000,1000
2025-06-30,A00708,BIASHARA6W,136,834,970
2025-06-30,A00718,INUKA 4WKS,2,1528,1530
2025-06-30,A00729,BIASHARA4W,250,1250,1500
2025-06-30,A00730,INUKA 4WKS,0,1000,1000
2025-06-30,A00736,INUKA6WKS,503,1167,1670
2025-06-30,A00739,INUKA 4WKS,500,1750,2250
2025-06-30,A00741,BIASHARA6W,333,707,1040
2025-06-30,A00759,INUKA6WKS,0,500,500
2025-06-30,A00773,BIASHARA4W,0,700,700
2025-06-30,A00779,INUKA 4WKS,500,1750,2250
2025-06-30,A00780,BIASHARA6W,336,834,1170
2025-06-30,A00781,BIASHARA4W,250,1250,1500
2025-06-30,A00783,BIASHARA6W,334,766,1100
2025-06-30,A00786,BIASHARA4W,0,400,400
2025-06-30,A00789,INUKA6WKS,0,167,167
2025-06-30,A00800,BIASHARA4W,250,550,800
2025-06-30,A00801,BIASHARA6W,334,834,1168
2025-06-30,A00802,BIASHARA4W,0,200,200
2025-06-30,A00814,BIASHARA6W,334,834,1168
2025-06-30,A00828,BIASHARA6W,0,300,300
2025-06-30,A00832,BIASHARA4W,0,150,150
2025-06-30,A00836,INUKA 4WKS,500,1500,2000
2025-06-30,A00840,INUKA 4WKS,500,1500,2000
2025-06-30,A00849,BIASHARA4W,250,1250,1500
2025-06-30,A00852,BIASHARA6W,334,834,1168
2025-06-30,A00861,BIASHARA4W,250,1250,1500
2025-06-30,A00865,INUKA8WKS,525,875,1400
2025-06-30,A00875,BIASHARA6W,341,834,1175
2025-07-01,A00076,BIASHARA4W,0,100,100
2025-07-01,A00408,BIASHARA6W,166,834,1000
2025-07-01,A00455,BIASHARA6W,130,0,130
2025-07-01,A00499,BIASHARA6W,0,200,200
2025-07-01,A00589,BIASHARA6W,323,577,900
2025-07-01,A00590,INUKA8WKS,400,0,400
2025-07-01,A00602,INUKA6WKS,300,0,300
2025-07-01,A00607,BIASHARA4W,0,200,200
2025-07-01,A00608,INUKA6WKS,500,1000,1500
2025-07-01,A00643,INUKA6WKS,400,0,400
2025-07-01,A00657,INUKA8WKS,500,0,500
2025-07-01,A00665,BIASHARA6W,334,166,500
2025-07-01,A00690,INUKA6WKS,768,2334,3102
2025-07-01,A00692,INUKA8WKS,162,163,325
2025-07-01,A00700,BIASHARA6W,124,76,200
2025-07-01,A00717,BIASHARA4W,250,1250,1500
2025-07-01,A00720,INUKA6WKS,7,0,7
2025-07-01,A00727,INUKA 4WKS,500,100,600
2025-07-01,A00731,BIASHARA4W,250,750,1000
2025-07-01,A00734,BIASHARA6W,334,666,1000
2025-07-01,A00735,INUKA6WKS,1,466,467
2025-07-01,A00738,BIASHARA4W,250,1250,1500
2025-07-01,A00739,INUKA 4WKS,488,1750,2238
2025-07-01,A00741,BIASHARA6W,1,127,128
2025-07-01,A00747,BIASHARA4W,8,792,800
2025-07-01,A00751,INUKA6WKS,503,1667,2170
2025-07-01,A00762,INUKA6WKS,494,1166,1660
2025-07-01,A00764,BIASHARA4W,500,2500,3000
2025-07-01,A00783,BIASHARA6W,0,68,68
2025-07-01,A00791,BIASHARA4W,250,1250,1500
2025-07-01,A00793,BIASHARA6W,334,356,690
2025-07-01,A00794,INUKA 4WKS,1000,5000,6000
2025-07-01,A00800,BIASHARA4W,0,498,498
2025-07-01,A00802,BIASHARA4W,0,100,100
2025-07-01,A00832,BIASHARA4W,0,160,160
2025-07-01,A00836,INUKA 4WKS,0,750,750
2025-07-01,A00840,INUKA 4WKS,0,500,500
2025-07-01,A00854,BIASHARA4W,250,1250,1500
2025-07-01,A00855,INUKA 4WKS,500,1750,2250
2025-07-01,A00856,BIASHARA4W,250,1250,1500
2025-07-01,A00857,BIASHARA4W,250,1250,1500
2025-07-01,A00858,INUKA 4WKS,0,1650,1650
2025-07-01,A00862,BIASHARA6W,334,831,1165
2025-07-01,A00864,INUKA 4WKS,500,2000,2500
2025-07-01,A00869,BIASHARA4W,250,1250,1500
2025-07-01,A00871,BIASHARA6W,50,320,370
2025-07-01,A00872,INUKA 4WKS,500,1750,2250
2025-07-01,A00877,BIASHARA4W,250,1250,1500
2025-07-01,A00884,BIASHARA4W,250,1150,1400
2025-07-01,A00888,BIASHARA6W,334,166,500
2025-07-02,A00468,INUKA6WKS,0,350,350
2025-07-02,A00504,BIASHARA6W,600,1400,2000
2025-07-02,A00588,BIASHARA6W,334,830,1164
2025-07-02,A00589,BIASHARA6W,0,100,100
2025-07-02,A00590,INUKA8WKS,100,750,850
2025-07-02,A00592,BIASHARA6W,0,150,150
2025-07-02,A00602,INUKA6WKS,200,1000,1200
2025-07-02,A00643,INUKA6WKS,103,1167,1270
2025-07-02,A00659,BIASHARA6W,334,834,1168
2025-07-02,A00665,BIASHARA6W,0,668,668
2025-07-02,A00673,BIASHARA6W,334,834,1168
2025-07-02,A00674,BIASHARA6W,6,162,168
2025-07-02,A00692,INUKA8WKS,200,0,200
2025-07-02,A00699,INUKA 4WKS,500,1750,2250
2025-07-02,A00701,INUKA8WKS,500,500,1000
2025-07-02,A00706,BIASHARA4W,250,1250,1500
2025-07-02,A00707,BIASHARA4W,250,1250,1500
2025-07-02,A00709,INUKA6WKS,390,610,1000
2025-07-02,A00716,INUKA 4WKS,500,1750,2250
2025-07-02,A00718,INUKA 4WKS,498,1750,2248
2025-07-02,A00719,INUKA6WKS,503,1167,1670
2025-07-02,A00732,INUKA6WKS,500,1500,2000
2025-07-02,A00748,INUKA 4WKS,500,1750,2250
2025-07-02,A00752,BIASHARA6W,334,834,1168
2025-07-02,A00761,BIASHARA4W,250,1250,1500
2025-07-02,A00762,INUKA6WKS,0,1,1
2025-07-02,A00763,INUKA6WKS,500,1167,1667
2025-07-02,A00766,BIASHARA6W,334,834,1168
2025-07-02,A00768,BIASHARA6W,334,666,1000
2025-07-02,A00795,BIASHARA6W,334,834,1168
2025-07-02,A00799,BIASHARA6W,651,1649,2300
2025-07-02,A00800,BIASHARA4W,0,200,200
2025-07-02,A00806,INUKA 4WKS,500,2500,3000
2025-07-02,A00807,INUKA6WKS,500,500,1000
2025-07-02,A00816,BIASHARA4W,250,750,1000
2025-07-02,A00832,BIASHARA4W,200,0,200
2025-07-02,A00841,INUKA6WKS,500,567,1067
2025-07-02,A00852,BIASHARA6W,334,834,1168
2025-07-02,A00853,BIASHARA4W,250,1250,1500
2025-07-02,A00862,BIASHARA6W,0,3,3
2025-07-02,A00866,BIASHARA4W,250,1150,1400
2025-07-02,A00882,BIASHARA6W,334,834,1168
2025-07-02,A00900,INUKA6WKS,100,0,100
2025-07-03,A00012,BIASHARA6W,0,386,386
2025-07-03,A00360,BIASHARA4W,0,200,200
2025-07-03,A00455,BIASHARA6W,125,10,135
2025-07-03,A00499,BIASHARA6W,176,24,200
2025-07-03,A00504,BIASHARA6W,68,132,200
2025-07-03,A00509,BIASHARA6W,334,1474,1808
2025-07-03,A00589,BIASHARA6W,0,153,153
2025-07-03,A00629,BIASHARA6W,334,830,1164
2025-07-03,A00654,INUKA6WKS,197,303,500
2025-07-03,A00657,INUKA8WKS,0,500,500
2025-07-03,A00659,BIASHARA6W,327,830,1157
2025-07-03,A00666,INUKA6WKS,500,1167,1667
2025-07-03,A00692,INUKA8WKS,138,562,700
2025-07-03,A00693,BIASHARA6W,206,94,300
2025-07-03,A00701,INUKA8WKS,0,500,500
2025-07-03,A00705,BIASHARA4W,250,1250,1500
2025-07-03,A00709,INUKA6WKS,106,724,830
2025-07-03,A00726,INUKA8WKS,500,200,700
2025-07-03,A00727,INUKA 4WKS,0,925,925
2025-07-03,A00730,INUKA 4WKS,500,500,1000
2025-07-03,A00749,BIASHARA4W,250,1250,1500
2025-07-03,A00765,BIASHARA6W,334,834,1168
2025-07-03,A00768,BIASHARA6W,0,168,168
2025-07-03,A00774,INUKA8WKS,500,875,1375
2025-07-03,A00775,BIASHARA4W,250,1250,1500
2025-07-03,A00778,BIASHARA6W,334,834,1168
2025-07-03,A00807,INUKA6WKS,0,1000,1000
2025-07-03,A00809,BIASHARA6W,334,834,1168
2025-07-03,A00810,BIASHARA6W,334,834,1168
2025-07-03,A00816,BIASHARA4W,0,500,500
2025-07-03,A00817,INUKA8WKS,500,875,1375
2025-07-03,A00820,INUKA6WKS,500,1167,1667
2025-07-03,A00827,BIASHARA4W,250,750,1000
2025-07-03,A00828,BIASHARA6W,0,230,230
2025-07-03,A00831,BIASHARA4W,250,1250,1500
2025-07-03,A00832,BIASHARA4W,0,500,500
2025-07-03,A00833,BIASHARA6W,334,434,768
2025-07-03,A00834,BIASHARA6W,334,834,1168
2025-07-03,A00841,INUKA6WKS,0,600,600
2025-07-03,A00863,INUKA6WKS,500,1667,2167
2025-07-03,A00866,BIASHARA4W,0,100,100
2025-07-03,A00868,BIASHARA6W,650,1350,2000
2025-07-03,A00878,INUKA6WKS,506,1167,1673
2025-07-03,A00884,BIASHARA4W,0,100,100
2025-07-03,A00888,BIASHARA6W,0,668,668
2025-07-04,A00607,BIASHARA4W,90,110,200
2025-07-04,A00643,INUKA6WKS,482,1165,1647
2025-07-04,A00657,INUKA8WKS,0,500,500
2025-07-04,A00665,BIASHARA6W,334,830,1164
2025-07-04,A00675,INUKA6WKS,500,1167,1667
2025-07-04,A00683,BIASHARA6W,334,834,1168
2025-07-04,A00684,BIASHARA6W,106,394,500
2025-07-04,A00692,INUKA8WKS,37,563,600
2025-07-04,A00721,INUKA6WKS,1499,3501,5000
2025-07-04,A00726,INUKA8WKS,0,800,800
2025-07-04,A00727,INUKA 4WKS,500,2475,2975
2025-07-04,A00728,INUKA6WKS,500,1167,1667
2025-07-04,A00731,BIASHARA4W,0,500,500
2025-07-04,A00733,INUKA6WKS,497,303,800
2025-07-04,A00735,INUKA6WKS,200,0,200
2025-07-04,A00738,BIASHARA4W,242,1250,1492
2025-07-04,A00747,BIASHARA4W,242,1250,1492
2025-07-04,A00767,BIASHARA6W,334,834,1168
2025-07-04,A00771,BIASHARA6W,334,834,1168
2025-07-04,A00796,BIASHARA4W,320,1250,1570
2025-07-04,A00803,INUKA 4WKS,500,2000,2500
2025-07-04,A00811,BIASHARA4W,250,1750,2000
2025-07-04,A00812,INUKA 4WKS,500,1500,2000
2025-07-04,A00813,BIASHARA4W,250,1250,1500
2025-07-04,A00818,INUKA6WKS,500,1167,1667
2025-07-04,A00821,BIASHARA6W,334,666,1000
2025-07-04,A00827,BIASHARA4W,0,500,500
2025-07-04,A00832,BIASHARA4W,50,330,380
2025-07-04,A00879,INUKA8WKS,500,475,975
2025-07-04,A00885,INUKA 4WKS,500,1750,2250
2025-07-04,A00886,BIASHARA4W,250,1250,1500
2025-07-04,A00887,BIASHARA4W,282,1250,1532
2025-07-04,A00890,INUKA6WKS,500,567,1067
2025-07-04,A00892,INUKA6WKS,300,0,300
2025-07-04,A00893,BIASHARA6W,334,166,500
2025-07-04,A00900,INUKA6WKS,400,0,400
2025-07-05,A00573,BIASHARA6W,0,500,500
2025-07-05,A00654,INUKA6WKS,136,864,1000
2025-07-05,A00708,BIASHARA6W,328,372,700
2025-07-05,A00720,INUKA6WKS,503,1667,2170
2025-07-05,A00735,INUKA6WKS,250,0,250
2025-07-05,A00759,INUKA6WKS,500,500,1000
2025-07-05,A00787,BIASHARA4W,250,550,800
2025-07-05,A00788,BIASHARA6W,334,834,1168
2025-07-05,A00793,BIASHARA6W,0,180,180
2025-07-05,A00802,BIASHARA4W,500,1500,2000
2025-07-05,A00805,INUKA 4WKS,500,500,1000
2025-07-05,A00819,INUKA6WKS,500,1667,2167
2025-07-05,A00830,INUKA6WKS,500,1167,1667
2025-07-05,A00832,BIASHARA4W,0,200,200
2025-07-05,A00833,BIASHARA6W,0,200,200
2025-07-05,A00883,INUKA6WKS,500,1000,1500
2025-07-05,A00890,INUKA6WKS,0,600,600
2025-07-05,A00892,INUKA6WKS,200,150,350
2025-07-05,A00895,BIASHARA4W,250,1050,1300
2025-07-06,A00465,BIASHARA4W,0,4,4
2025-07-06,A00504,BIASHARA6W,0,200,200
2025-07-06,A00769,INUKA6WKS,500,500,1000
2025-07-06,A00786,BIASHARA4W,250,1250,1500
2025-07-06,A00793,BIASHARA6W,2,298,300
2025-07-06,A00796,BIASHARA4W,100,0,100
